PAT,pat,RED,red,IR,ir,TEMP,temp,env,real_imp,img_imp,REAL_IMP,IMG_IMP
,29454,,22390,,32014,,,,,,,
,29454,,22282,,31654,,,,,,,
,29444,,22282,,31654,,,,,,,
,29439,,22394,,32025,,,,,,,
,29440,,22402,,32042,,,,,,,
,29433,,22412,,32060,,,,,,,
,29443,,22413,,32082,,,,,,,
,29443,,22417,,32096,,,,,,,
,29430,,22326,,31762,,,,,,,
,29429,,22425,,32104,,,,,,,
,29420,,22427,,32124,,,,,,,
,29416,,22430,,32147,,,,,,,
,29403,,22435,,32164,,,,,,,
,29403,,22447,,32177,,,,,,,
,29398,,22355,,31892,,,,,,,
,29387,,22437,,32192,,,,,,,
,29394,,22444,,32213,,,,,,,
,29374,,22451,,32214,,,,,,,
,29369,,22457,,32233,,,,,,,
,29369,,22462,,32247,,,,,,,
,29361,,22390,,32014,,,,,,,
,29359,,22459,,32251,,,,,,,
,29357,,22474,,32288,,,,,,,
,29353,,22477,,32309,,,,,,,
,29351,,22481,,32328,,,,,,,
,29351,,22489,,32341,,,,,,,
,29345,,22417,,32096,,,,,,,
,29341,,22496,,32355,,,,,,,
,29349,,22486,,32362,,,,,,,
,29355,,22489,,32373,,,,,,,
,29362,,22489,,32361,,,,,,,
,29362,,22468,,32298,,,,,,,
,29385,,22447,,32177,,,,,,,
,29415,,22426,,32234,,,,,,,
,29449,,22407,,32126,,,,,,,
,29472,,22367,,32014,,,,,,,
,29488,,22325,,31881,,,,,,,
,29488,,22457,,32233,,,,,,,
,29493,,22271,,31737,,,,,,,
,29500,,22232,,31595,,,,,,,
,29507,,22197,,31482,,,,,,,
,29510,,22163,,31348,,,,,,,
,29506,,22130,,31272,,,,,,,
,29506,,22481,,32328,,,,,,,
,29516,,22116,,31192,,,,,,,
,29510,,22099,,31141,,,,,,,
,29519,,22094,,31109,,,,,,,
,29513,,22091,,31090,,,,,,,
,29503,,22096,,31099,,,,,,,
,29503,,22489,,32361,,,,,,,
,29505,,22104,,31118,,,,,,,
,29500,,22114,,31150,,,,,,,
,29505,,22131,,31181,,,,,,,
,29501,,22146,,31216,,,,,,,
,29506,,22160,,31244,,,,,,,
,29506,,22325,,31881,,,,,,,
,29488,,22176,,31291,,,,,,,
,29484,,22173,,31335,,,,,,,
,29483,,22197,,31380,,,,,,,
,29483,,22210,,31413,,,,,,,
,29479,,22230,,31454,,,,,,,
,29479,,22130,,31272,,,,,,,
,29476,,22229,,31498,,,,,,,
,29466,,22247,,31545,,,,,,,
,29466,,22253,,31564,,,,,,,
,29472,,22259,,31579,,,,,,,
,29460,,22259,,31605,,,,,,,
,29460,,22096,,31099,,,,,,,
,29464,,22266,,31622,,,,,,,
,29466,,22273,,31620,,,,,,,
,29469,,22268,,31637,,,,,,,
,29481,,22269,,31620,,,,,,,
,29471,,22275,,31636,,,,,,,
,29471,,22160,,31244,,,,,,,
,29476,,22272,,31641,,,,,,,
,29471,,22280,,31643,,,,,,,
,29491,,22273,,31647,,,,,,,
,29492,,22278,,31669,,,,,,,
,29484,,22281,,31682,,,,,,,
,29484,,22230,,31454,,,,,,,
,29475,,22288,,31689,,,,,,,
,29480,,22296,,31717,,,,,,,
,29470,,22312,,31727,,,,,,,
,29469,,22319,,31762,,,,,,,
,29471,,22314,,31776,,,,,,,
,29471,,22259,,31605,,,,,,,
,29464,,22321,,31786,,,,,,,
,29453,,22325,,31827,,,,,,,
,29453,,22343,,31853,,,,,,,
,29449,,22348,,31891,,,,,,,
,29444,,22357,,31929,,,,,,,
,29444,,22275,,31636,,,,,,,
,29440,,22367,,31930,,,,,,,
,29438,,22371,,31959,,,,,,,
,29437,,22373,,31975,,,,,,,
,29425,,22388,,32006,,,,,,,
,29425,,22380,,32024,,,,,,,
,29425,,22281,,31682,,,,,,,
,29419,,22395,,32040,,,,,,,
,29423,,22405,,32066,,,,,,,
,29412,,22423,,32094,,,,,,,
,29412,,22420,,32101,,,,,,,
,29394,,22424,,32108,,,,,,,
,29394,,22314,,31776,,,,,,,
,29400,,22431,,32127,,,,,,,
,29393,,22435,,32148,,,,,,,
,29398,,22441,,32163,,,,,,,
,29391,,22440,,32172,,,,,,,
,29391,,22451,,32197,,,,,,,
,29391,,22357,,31929,,,,,,,
,29388,,22453,,32218,,,,,,,
,29389,,22456,,32229,,,,,,,
,29393,,22466,,32247,,,,,,,
,29393,,22454,,32257,,,,,,,
,29377,,22466,,32279,,,,,,,
,29377,,22380,,32024,,,,,,,
,29374,,22472,,32272,,,,,,,
,29371,,22471,,32289,,,,,,,
,29372,,22472,,32307,,,,,,,
,29366,,22481,,32326,,,,,,,
,29368,,22495,,32345,,,,,,,
,29368,,22424,,32108,,,,,,,
,29359,,22492,,32369,,,,,,,
,29347,,22512,,32386,,,,,,,
,29345,,22515,,32412,,,,,,,
,29346,,22441,,32163,,,,,,,
,29342,,22512,,32435,,,,,,,
,29342,,22514,,32437,,,,,,,
,29343,,22451,,32197,,,,,,,
,29346,,22519,,32447,,,,,,,
,29370,,22506,,32447,,,,,,,
,29393,,22491,,32417,,,,,,,
,29407,,22468,,32355,,,,,,,
,29407,,22436,,32275,,,,,,,
,29443,,22466,,32279,,,,,,,
,29449,,22394,,32159,,,,,,,
,29480,,22349,,32030,,,,,,,
,29483,,22296,,31878,,,,,,,
,29506,,22250,,31721,,,,,,,
,29506,,22212,,31565,,,,,,,
,29507,,22495,,32345,,,,,,,
,29510,,22171,,31439,,,,,,,
,29510,,22136,,31317,,,,,,,
,29515,,22099,,31204,,,,,,,
,29519,,22086,,31133,,,,,,,
,29519,,22062,,31091,,,,,,,
,29508,,22514,,32437,,,,,,,
,29509,,22071,,31060,,,,,,,
,29513,,22071,,31043,,,,,,,
,29514,,22073,,31057,,,,,,,
,29516,,22079,,31072,,,,,,,
,29516,,22085,,31081,,,,,,,
,29517,,22436,,32275,,,,,,,
,29518,,22091,,31113,,,,,,,
,29520,,22108,,31142,,,,,,,
,29513,,22116,,31153,,,,,,,
,29511,,22133,,31200,,,,,,,
,29511,,22144,,31238,,,,,,,
,29506,,22212,,31565,,,,,,,
,29500,,22159,,31268,,,,,,,
,29506,,22173,,31310,,,,,,,
,29499,,22180,,31333,,,,,,,
,29497,,22184,,31366,,,,,,,
,29497,,22086,,31133,,,,,,,
,29497,,22198,,31386,,,,,,,
,29501,,22196,,31433,,,,,,,
,29499,,22209,,31444,,,,,,,
,29497,,22219,,31461,,,,,,,
,29500,,22223,,31474,,,,,,,
,29500,,22079,,31072,,,,,,,
,29492,,22223,,31502,,,,,,,
,29490,,22225,,31505,,,,,,,
,29491,,22239,,31518,,,,,,,
,29494,,22231,,31514,,,,,,,
,29492,,22236,,31527,,,,,,,
,29492,,22133,,31200,,,,,,,
,29487,,22240,,31541,,,,,,,
,29483,,22249,,31555,,,,,,,
,29489,,22257,,31572,,,,,,,
,29486,,22244,,31581,,,,,,,
,29484,,22255,,31607,,,,,,,
,29484,,22184,,31366,,,,,,,
,29482,,22261,,31619,,,,,,,
,29470,,22270,,31645,,,,,,,
,29473,,22287,,31669,,,,,,,
,29476,,22285,,31700,,,,,,,
,29465,,22288,,31720,,,,,,,
,29465,,22223,,31474,,,,,,,
,29455,,22299,,31740,,,,,,,
,29448,,22329,,31777,,,,,,,
,29446,,22325,,31806,,,,,,,
,29443,,22322,,31823,,,,,,,
,29445,,22333,,31837,,,,,,,
,29445,,22236,,31527,,,,,,,
,29437,,22332,,31866,,,,,,,
,29436,,22344,,31899,,,,,,,
,29423,,22361,,31915,,,,,,,
,29425,,22354,,31944,,,,,,,
,29421,,22369,,31982,,,,,,,
,29421,,22255,,31607,,,,,,,
,29424,,22382,,31992,,,,,,,
,29413,,22391,,32023,,,,,,,
,29418,,22387,,32047,,,,,,,
,29409,,22394,,32076,,,,,,,
,29402,,22409,,32081,,,,,,,
,29402,,22288,,31720,,,,,,,
,29397,,22410,,32105,,,,,,,
,29393,,22414,,32118,,,,,,,
,29396,,22421,,32144,,,,,,,
,29395,,22427,,32141,,,,,,,
,29395,,22428,,32163,,,,,,,
,29395,,22333,,31837,,,,,,,
,29394,,22433,,32188,,,,,,,
,29396,,22433,,32191,,,,,,,
,29391,,22446,,32224,,,,,,,
,29388,,22452,,32220,,,,,,,
,29389,,22447,,32230,,,,,,,
,29389,,22369,,31982,,,,,,,
,29387,,22465,,32242,,,,,,,
,29367,,22459,,32275,,,,,,,
,29367,,22466,,32283,,,,,,,
,29367,,22475,,32302,,,,,,,
,29363,,22479,,32319,,,,,,,
,29363,,22409,,32081,,,,,,,
,29354,,22484,,32330,,,,,,,
,29348,,22499,,32357,,,,,,,
,29340,,22499,,32363,,,,,,,
,29344,,22507,,32381,,,,,,,
,29342,,22501,,32399,,,,,,,
,29342,,22428,,32163,,,,,,,
,29358,,22506,,32392,,,,,,,
,29368,,22492,,32360,,,,,,,
,29401,,22461,,32312,,,,,,,
,29420,,22430,,32229,,,,,,,
,29453,,22398,,32126,,,,,,,
,29453,,22447,,32230,,,,,,,
,29476,,22357,,31996,,,,,,,
,29502,,22303,,31861,,,,,,,
,29512,,22255,,31706,,,,,,,
,29526,,22222,,31570,,,,,,,
,29533,,22184,,31439,,,,,,,
,29533,,22479,,32319,,,,,,,
,29533,,22153,,31329,,,,,,,
,29531,,22119,,31226,,,,,,,
,29536,,22097,,31172,,,,,,,
,29539,,22087,,31108,,,,,,,
,29537,,22082,,31086,,,,,,,
,29537,,22501,,32399,,,,,,,
,29539,,22078,,31078,,,,,,,
,29533,,22087,,31086,,,,,,,
,29525,,22492,,32360,,,,,,,
,29512,,22099,,31102,,,,,,,
,29524,,22104,,31128,,,,,,,
,29524,,22117,,31150,,,,,,,
,29509,,22398,,32126,,,,,,,
,29502,,22136,,31198,,,,,,,
,29504,,22147,,31216,,,,,,,
,29502,,22162,,31262,,,,,,,
,29486,,22176,,31316,,,,,,,
,29486,,22187,,31358,,,,,,,
,29478,,22184,,31439,,,,,,,
,29473,,22193,,31397,,,,,,,
,29467,,22209,,31421,,,,,,,
,29453,,22219,,31467,,,,,,,
,29459,,22219,,31496,,,,,,,
,29459,,22231,,31522,,,,,,,
,29459,,22082,,31086,,,,,,,
,29461,,22237,,31543,,,,,,,
,29459,,22232,,31547,,,,,,,
,29454,,22233,,31539,,,,,,,
,29456,,22240,,31555,,,,,,,
,29456,,22238,,31541,,,,,,,
,29459,,22117,,31150,,,,,,,
,29452,,22243,,31547,,,,,,,
,29448,,22240,,31538,,,,,,,
,29448,,22237,,31553,,,,,,,
,29449,,22239,,31543,,,,,,,
,29449,,22253,,31554,,,,,,,
,29453,,22187,,31358,,,,,,,
,29452,,22243,,31572,,,,,,,
,29437,,22245,,31575,,,,,,,
,29431,,22253,,31597,,,,,,,
,29436,,22254,,31609,,,,,,,
,29436,,22265,,31619,,,,,,,
,29448,,22231,,31522,,,,,,,
,29441,,22271,,31659,,,,,,,
,29440,,22283,,31672,,,,,,,
,29436,,22293,,31693,,,,,,,
,29432,,22300,,31724,,,,,,,
,29432,,22240,,31555,,,,,,,
,29427,,22310,,31763,,,,,,,
,29423,,22323,,31773,,,,,,,
,29419,,22314,,31815,,,,,,,
,29419,,22347,,31831,,,,,,,
,29416,,22350,,31858,,,,,,,
,29416,,22239,,31543,,,,,,,
,29411,,22346,,31876,,,,,,,
,29413,,22356,,31899,,,,,,,
,29406,,22360,,31924,,,,,,,
,29406,,22372,,31952,,,,,,,
,29410,,22369,,31970,,,,,,,
,29410,,22254,,31609,,,,,,,
,29403,,22382,,31990,,,,,,,
,29402,,22380,,32009,,,,,,,
,29401,,22390,,32023,,,,,,,
,29396,,22392,,32040,,,,,,,
,29400,,22401,,32045,,,,,,,
,29400,,22300,,31724,,,,,,,
,29394,,22403,,32072,,,,,,,
,29394,,22409,,32068,,,,,,,
,29390,,22413,,32100,,,,,,,
,29390,,22412,,32109,,,,,,,
,29390,,22424,,32130,,,,,,,
,29390,,22350,,31858,,,,,,,
,29388,,22431,,32137,,,,,,,
,29386,,22430,,32157,,,,,,,
,29385,,22430,,32169,,,,,,,
,29385,,22443,,32208,,,,,,,
,29366,,22450,,32203,,,,,,,
,29366,,22369,,31970,,,,,,,
,29357,,22458,,32220,,,,,,,
,29352,,22460,,32262,,,,,,,
,29353,,22460,,32268,,,,,,,
,29369,,22467,,32275,,,,,,,
,29375,,22451,,32251,,,,,,,
,29375,,22401,,32045,,,,,,,
,29392,,22432,,32204,,,,,,,
,29411,,22405,,32130,,,,,,,
,29425,,22367,,32045,,,,,,,
,29464,,22327,,31915,,,,,,,
,29477,,22290,,31780,,,,,,,
,29477,,22424,,32130,,,,,,,
,29496,,22240,,31609,,,,,,,
,29496,,22186,,31471,,,,,,,
,29519,,22149,,31338,,,,,,,
,29519,,22115,,31233,,,,,,,
,29519,,22087,,31121,,,,,,,
,29519,,22450,,32203,,,,,,,
,29517,,22073,,31048,,,,,,,
,29514,,22049,,30998,,,,,,,
,29518,,22048,,30983,,,,,,,
,29516,,22043,,30970,,,,,,,
,29514,,22047,,30978,,,,,,,
,29514,,22451,,32251,,,,,,,
,29507,,22068,,30989,,,,,,,
,29511,,22071,,31028,,,,,,,
,29511,,22087,,31046,,,,,,,
,29494,,22101,,31086,,,,,,,
,29484,,22113,,31116,,,,,,,
,29484,,22290,,31780,,,,,,,
,29479,,22120,,31157,,,,,,,
,29475,,22143,,31185,,,,,,,
,29476,,22156,,31235,,,,,,,
,29479,,22161,,31277,,,,,,,
,29485,,22175,,31317,,,,,,,
,29485,,22087,,31121,,,,,,,
,29477,,22182,,31357,,,,,,,
,29479,,22194,,31382,,,,,,,
,29483,,22197,,31418,,,,,,,
,29476,,22207,,31420,,,,,,,
,29478,,22211,,31433,,,,,,,
,29478,,22047,,30978,,,,,,,
,29485,,22217,,31447,,,,,,,
,29488,,22217,,31459,,,,,,,
,29498,,22224,,31468,,,,,,,
,29489,,22224,,31466,,,,,,,
,29491,,22213,,31466,,,,,,,
,29491,,22113,,31116,,,,,,,
,29491,,22223,,31486,,,,,,,
,29492,,22219,,31488,,,,,,,
,29498,,22228,,31488,,,,,,,
,29486,,22224,,31508,,,,,,,
,29487,,22235,,31505,,,,,,,
,29487,,22175,,31317,,,,,,,
,29483,,22240,,31519,,,,,,,
,29479,,22182,,31357,,,,,,,
,29482,,22242,,31544,,,,,,,
,29480,,22243,,31566,,,,,,,
,29474,,22255,,31600,,,,,,,
,29474,,22263,,31612,,,,,,,
,29465,,22211,,31433,,,,,,,
,29451,,22257,,31633,,,,,,,
,29448,,22277,,31663,,,,,,,
,29437,,22277,,31693,,,,,,,
,29422,,22302,,31718,,,,,,,
,29422,,22298,,31755,,,,,,,
,29418,,22213,,31466,,,,,,,
,29411,,22304,,31770,,,,,,,
,29395,,22316,,31787,,,,,,,
,29390,,22315,,31812,,,,,,,
,29383,,22323,,31857,,,,,,,
,29383,,22343,,31863,,,,,,,
,29372,,22235,,31505,,,,,,,
,29378,,22346,,31892,,,,,,,
,29365,,22342,,31912,,,,,,,
,29363,,22352,,31932,,,,,,,
,29361,,22367,,31936,,,,,,,
,29361,,22358,,31960,,,,,,,
,29354,,22263,,31612,,,,,,,
,29350,,22358,,31979,,,,,,,
,29355,,22364,,31996,,,,,,,
,29355,,22375,,32007,,,,,,,
,29358,,22377,,32023,,,,,,,
,29358,,22384,,32049,,,,,,,
,29355,,22298,,31755,,,,,,,
,29354,,22390,,32056,,,,,,,
,29359,,22391,,32076,,,,,,,
,29359,,22391,,32098,,,,,,,
,29354,,22407,,32107,,,,,,,
,29354,,22418,,32133,,,,,,,
,29353,,22343,,31863,,,,,,,
,29347,,22417,,32140,,,,,,,
,29352,,22429,,32154,,,,,,,
,29348,,22440,,32199,,,,,,,
,29344,,22429,,32200,,,,,,,
,29344,,22367,,31936,,,,,,,
,29350,,22433,,32212,,,,,,,
,29371,,22423,,32186,,,,,,,
,29382,,22400,,32152,,,,,,,
,29409,,22382,,32055,,,,,,,
,29436,,22341,,31970,,,,,,,
,29436,,22377,,32023,,,,,,,
,29458,,22288,,31819,,,,,,,
,29481,,22239,,31690,,,,,,,
,29511,,22194,,31511,,,,,,,
,29516,,22148,,31347,,,,,,,
,29523,,22095,,31211,,,,,,,
,29523,,22407,,32107,,,,,,,
,29529,,22060,,31089,,,,,,,
,29521,,22032,,30997,,,,,,,
,29528,,22016,,30908,,,,,,,
,29540,,22006,,30853,,,,,,,
,29534,,21997,,30817,,,,,,,
,29534,,22429,,32200,,,,,,,
,29528,,21994,,30819,,,,,,,
,29526,,22005,,30826,,,,,,,
,29524,,22006,,30841,,,,,,,
,29525,,22030,,30870,,,,,,,
,29522,,22038,,30890,,,,,,,
,29522,,22341,,31970,,,,,,,
,29522,,22043,,30917,,,,,,,
,29529,,22051,,30948,,,,,,,
,29526,,22058,,30987,,,,,,,
,29526,,22072,,31018,,,,,,,
,29526,,22078,,31048,,,,,,,
,29526,,22095,,31211,,,,,,,
,29523,,22099,,31082,,,,,,,
,29517,,22100,,31130,,,,,,,
,29502,,22123,,31162,,,,,,,
,29502,,22132,,31191,,,,,,,
,29498,,22132,,31236,,,,,,,
,29498,,21997,,30817,,,,,,,
,29493,,22147,,31255,,,,,,,
,29500,,22150,,31276,,,,,,,
,29498,,22157,,31297,,,,,,,
,29492,,22167,,31305,,,,,,,
,29491,,22170,,31312,,,,,,,
,29491,,22038,,30890,,,,,,,
,29471,,22163,,31349,,,,,,,
,29466,,22177,,31353,,,,,,,
,29473,,22175,,31381,,,,,,,
,29471,,22179,,31382,,,,,,,
,29471,,22192,,31384,,,,,,,
,29471,,22078,,31048,,,,,,,
,29460,,22206,,31412,,,,,,,
,29463,,22204,,31416,,,,,,,
,29462,,22201,,31440,,,,,,,
,29458,,22210,,31480,,,,,,,
,29449,,22212,,31486,,,,,,,
,29449,,22132,,31236,,,,,,,
,29437,,22228,,31502,,,,,,,
,29430,,22234,,31519,,,,,,,
,29435,,22239,,31556,,,,,,,
,29424,,22252,,31581,,,,,,,
,29422,,22262,,31612,,,,,,,
,29422,,22170,,31312,,,,,,,
,29421,,22266,,31636,,,,,,,
,29419,,22279,,31660,,,,,,,
,29418,,22284,,31700,,,,,,,
,29419,,22287,,31734,,,,,,,
,29404,,22295,,31747,,,,,,,
,29404,,22192,,31384,,,,,,,
,29396,,22295,,31783,,,,,,,
,29391,,22315,,31797,,,,,,,
,29391,,22323,,31827,,,,,,,
,29390,,22323,,31859,,,,,,,
,29391,,22330,,31870,,,,,,,
,29391,,22212,,31486,,,,,,,
,29386,,22342,,31893,,,,,,,
,29387,,22342,,31921,,,,,,,
,29387,,22349,,31936,,,,,,,
,29388,,22360,,31962,,,,,,,
,29388,,22354,,31973,,,,,,,
,29388,,22262,,31612,,,,,,,
,29386,,22376,,31981,,,,,,,
,29385,,22375,,32005,,,,,,,
,29389,,22376,,32039,,,,,,,
,29389,,22392,,32058,,,,,,,
,29386,,22391,,32067,,,,,,,
,29386,,22295,,31747,,,,,,,
,29385,,22295,,31747,,,,,,,
,29371,,22398,,32082,,,,,,,
,29367,,22399,,32121,,,,,,,
,29363,,22416,,32127,,,,,,,
,29369,,22409,,32136,,,,,,,
,29369,,22405,,32139,,,,,,,
,29385,,22330,,31870,,,,,,,
,29401,,22381,,32091,,,,,,,
,29432,,22356,,32052,,,,,,,
,29451,,22329,,31945,,,,,,,
,29480,,22285,,31821,,,,,,,
,29480,,22242,,31677,,,,,,,
,29496,,22354,,31973,,,,,,,
,29509,,22200,,31523,,,,,,,
,29517,,22144,,31374,,,,,,,
,29518,,22103,,31241,,,,,,,
,29520,,22067,,31104,,,,,,,
,29520,,22032,,31009,,,,,,,
,29521,,22391,,32067,,,,,,,
,29523,,22010,,30943,,,,,,,
,29527,,21995,,30886,,,,,,,
,29526,,21991,,30845,,,,,,,
,29534,,21992,,30827,,,,,,,
,29534,,21994,,30832,,,,,,,
,29524,,22405,,32139,,,,,,,
,29515,,22004,,30841,,,,,,,
,29526,,22003,,30878,,,,,,,
,29521,,22017,,30878,,,,,,,
,29519,,22024,,30910,,,,,,,
,29519,,22045,,30941,,,,,,,
,29518,,22242,,31677,,,,,,,
,29518,,22048,,30969,,,,,,,
,29525,,22062,,31004,,,,,,,
,29518,,22060,,31024,,,,,,,
,29512,,22077,,31078,,,,,,,
,29512,,22101,,31110,,,,,,,
,29513,,22032,,31009,,,,,,,
,29503,,22107,,31149,,,,,,,
,29504,,22118,,31199,,,,,,,
,29500,,22134,,31221,,,,,,,
,29504,,22134,,31258,,,,,,,
,29504,,21992,,30827,,,,,,,
,29495,,22137,,31274,,,,,,,
,29498,,22163,,31307,,,,,,,
,29504,,22166,,31332,,,,,,,
,29508,,22159,,31370,,,,,,,
,29497,,22173,,31384,,,,,,,
,29497,,22024,,30910,,,,,,,
,29491,,22182,,31405,,,,,,,
,29489,,22195,,31416,,,,,,,
,29493,,22210,,31429,,,,,,,
,29482,,22202,,31436,,,,,,,
,29479,,22202,,31465,,,,,,,
,29479,,22077,,31078,,,,,,,
,29466,,22210,,31491,,,,,,,
,29462,,22204,,31501,,,,,,,
,29470,,22229,,31517,,,,,,,
,29455,,22233,,31543,,,,,,,
,29458,,22243,,31578,,,,,,,
,29458,,22134,,31258,,,,,,,
,29453,,22247,,31611,,,,,,,
,29454,,22260,,31628,,,,,,,
,29448,,22270,,31653,,,,,,,
,29443,,22277,,31690,,,,,,,
,29428,,22280,,31717,,,,,,,
,29428,,22173,,31384,,,,,,,
,29423,,22295,,31753,,,,,,,
,29425,,22298,,31769,,,,,,,
,29421,,22310,,31819,,,,,,,
,29419,,22314,,31826,,,,,,,
,29412,,22319,,31866,,,,,,,
,29412,,22202,,31465,,,,,,,
,29412,,22333,,31904,,,,,,,
,29404,,22345,,31916,,,,,,,
,29400,,22342,,31950,,,,,,,
,29396,,22351,,31962,,,,,,,
,29395,,22367,,31993,,,,,,,
,29395,,22243,,31578,,,,,,,
,29393,,22380,,32011,,,,,,,
,29394,,22370,,32031,,,,,,,
,29396,,22388,,32070,,,,,,,
,29395,,22389,,32098,,,,,,,
,29395,,22387,,32102,,,,,,,
,29395,,22280,,31717,,,,,,,
,29394,,22406,,32133,,,,,,,
,29392,,22412,,32148,,,,,,,
,29380,,22421,,32170,,,,,,,
,29368,,22435,,32189,,,,,,,
,29364,,22428,,32225,,,,,,,
,29364,,22319,,31866,,,,,,,
,29362,,22438,,32237,,,,,,,
,29352,,22450,,32265,,,,,,,
,29349,,22464,,32289,,,,,,,
,29354,,22463,,32311,,,,,,,
,29357,,22448,,32309,,,,,,,
,29357,,22367,,31993,,,,,,,
,29367,,22452,,32282,,,,,,,
,29384,,22428,,32248,,,,,,,
,29399,,22402,,32185,,,,,,,
,29414,,22369,,32102,,,,,,,
,29437,,22327,,32003,,,,,,,
,29437,,22387,,32102,,,,,,,
,29454,,22302,,31882,,,,,,,
,29465,,22261,,31754,,,,,,,
,29485,,22229,,31644,,,,,,,
,29491,,22196,,31541,,,,,,,
,29501,,22172,,31454,,,,,,,
,29501,,22428,,32225,,,,,,,
,29507,,22150,,31359,,,,,,,
,29518,,22131,,31319,,,,,,,
,29502,,22124,,31271,,,,,,,
,29511,,22117,,31268,,,,,,,
,29506,,22117,,31270,,,,,,,
,29506,,22448,,32309,,,,,,,
,29505,,22126,,31273,,,,,,,
,29512,,22129,,31279,,,,,,,
,29509,,22142,,31318,,,,,,,
,29506,,22156,,31334,,,,,,,
,29507,,22156,,31360,,,,,,,
,29507,,22327,,32003,,,,,,,
,29504,,22163,,31395,,,,,,,
,29498,,22191,,31436,,,,,,,
,29489,,22193,,31475,,,,,,,
,29488,,22207,,31523,,,,,,,
,29485,,22196,,31541,,,,,,,
,29485,,22218,,31547,,,,,,,
,29472,,22172,,31454,,,,,,,
,29463,,22233,,31597,,,,,,,
,29464,,22243,,31629,,,,,,,
,29461,,22261,,31659,,,,,,,
,29458,,22257,,31696,,,,,,,
,29458,,22267,,31726,,,,,,,
,29452,,22117,,31270,,,,,,,
,29458,,22270,,31752,,,,,,,
,29456,,22284,,31781,,,,,,,
,29443,,22289,,31793,,,,,,,
,29448,,22294,,31823,,,,,,,
,29448,,22291,,31837,,,,,,,
,29439,,22156,,31360,,,,,,,
,29437,,22303,,31852,,,,,,,
,29433,,22306,,31864,,,,,,,
,29426,,22311,,31881,,,,,,,
,29422,,22310,,31895,,,,,,,
,29422,,22324,,31905,,,,,,,
,29416,,22218,,31547,,,,,,,
,29418,,22327,,31930,,,,,,,
,29406,,22336,,31965,,,,,,,
,29409,,22338,,31987,,,,,,,
,29409,,22334,,32013,,,,,,,
,29409,,22351,,32017,,,,,,,
,29397,,22267,,31726,,,,,,,
,29391,,22354,,32035,,,,,,,
,29384,,22362,,32074,,,,,,,
,29385,,22377,,32102,,,,,,,
,29385,,22378,,32123,,,,,,,
,29385,,22392,,32146,,,,,,,
,29383,,22291,,31837,,,,,,,
,29385,,22398,,32181,,,,,,,
,29387,,22412,,32194,,,,,,,
,29388,,22416,,32232,,,,,,,
,29382,,22419,,32249,,,,,,,
,29382,,22310,,31895,,,,,,,
,29376,,22426,,32282,,,,,,,
,29370,,22430,,32305,,,,,,,
,29370,,22451,,32328,,,,,,,
,29368,,22457,,32351,,,,,,,
,29368,,22465,,32385,,,,,,,
,29368,,22334,,32013,,,,,,,
,29363,,22457,,32397,,,,,,,
,29362,,22474,,32428,,,,,,,
,29358,,22479,,32439,,,,,,,
,29360,,22488,,32463,,,,,,,
,29351,,22498,,32483,,,,,,,
,29351,,22378,,32123,,,,,,,
,29352,,22484,,32498,,,,,,,
,29345,,22504,,32516,,,,,,,
,29345,,22521,,32527,,,,,,,
,29348,,22518,,32554,,,,,,,
,29345,,22530,,32572,,,,,,,
,29345,,22419,,32249,,,,,,,
,29344,,22530,,32593,,,,,,,
,29345,,22536,,32613,,,,,,,
,29346,,22543,,32636,,,,,,,
,29345,,22545,,32648,,,,,,,
,29331,,22552,,32669,,,,,,,
,29331,,22465,,32385,,,,,,,
,29333,,22561,,32701,,,,,,,
,29328,,22562,,32719,,,,,,,
,29334,,22572,,32736,,,,,,,
,29328,,22575,,32742,,,,,,,
,29326,,22576,,-32768,,,,,,,
,29326,,22498,,32483,,,,,,,
,29342,,22563,,32764,,,,,,,
,29354,,22553,,32743,,,,,,,
,29378,,22542,,32701,,,,,,,
,29391,,22531,,32659,,,,,,,
,29403,,22492,,32598,,,,,,,
,29403,,22530,,32572,,,,,,,
,29424,,22465,,32519,,,,,,,
,29432,,22443,,32433,,,,,,,
,29451,,22419,,32380,,,,,,,
,29454,,22400,,32311,,,,,,,
,29457,,22375,,32238,,,,,,,
,29457,,22552,,32669,,,,,,,
,29458,,22365,,32182,,,,,,,
,29458,,22349,,32144,,,,,,,
,29456,,22340,,32109,,,,,,,
,29455,,22335,,32085,,,,,,,
,29439,,22337,,32091,,,,,,,
,29439,,22576,,-32768,,,,,,,
,29442,,22338,,32073,,,,,,,
,29424,,22336,,32092,,,,,,,
,29424,,22346,,32098,,,,,,,
,29422,,22345,,32112,,,,,,,
,29422,,22354,,32130,,,,,,,
,29422,,22492,,32598,,,,,,,
,29405,,22360,,32146,,,,,,,
,29396,,22373,,32177,,,,,,,
,29397,,22373,,32204,,,,,,,
,29393,,22388,,32225,,,,,,,
,29387,,22408,,32251,,,,,,,
,29387,,22375,,32238,,,,,,,
,29376,,22410,,32287,,,,,,,
,29371,,22408,,32312,,,,,,,
,29369,,22425,,32327,,,,,,,
,29371,,22430,,32355,,,,,,,
,29367,,22440,,32368,,,,,,,
,29367,,22337,,32091,,,,,,,
,29365,,22439,,32371,,,,,,,
,29366,,22441,,32397,,,,,,,
,29368,,22445,,32407,,,,,,,
,29378,,22447,,32424,,,,,,,
,29377,,22450,,32430,,,,,,,
