pat,red,ir,real_imp,img_imp,temp,env
21715,22750.0,32195.0,49220.0,4345.0,3531.0,3194.0
21715,22748.0,32131.0,49200.0,4365.0,3534.0,3197.0
21715,22760.0,32102.0,49221.0,4376.0,3531.0,3194.0
21730,22772.0,32075.0,49210.0,4365.0,3530.0,3194.0
21733,22776.0,32052.0,49219.0,4339.0,3531.0,3196.0
21733,22786.0,32014.0,49229.0,4354.0,3530.0,3196.0
21727,22786.0,32000.0,49213.0,4350.0,3530.0,3199.0
21732,22794.0,31982.0,49225.0,4349.0,3531.0,3196.0
21733,22799.0,31964.0,49231.0,4364.0,3534.0,3196.0
21733,22807.0,31953.0,49232.0,4343.0,3531.0,3196.0
21736,22807.0,31962.0,49217.0,4361.0,3533.0,3194.0
21729,22815.0,31973.0,49209.0,4351.0,3529.0,3196.0
21731,22811.0,31959.0,49225.0,4385.0,3531.0,3196.0
21731,22813.0,31952.0,49194.0,4299.0,3531.0,3194.0
21723,22804.0,31958.0,49239.0,4381.0,3530.0,3194.0
21697,22803.0,31956.0,49222.0,4405.0,3533.0,3194.0
21701,22795.0,31961.0,49223.0,4340.0,3531.0,3197.0
21701,22795.0,31945.0,49231.0,4360.0,3531.0,3196.0
21679,22803.0,31947.0,49222.0,4352.0,3534.0,3196.0
21703,22804.0,31948.0,49203.0,4294.0,3530.0,3194.0
21703,22804.0,31947.0,49211.0,4342.0,3531.0,3194.0
21703,22803.0,31926.0,49226.0,4389.0,3530.0,3194.0
21702,22817.0,31900.0,49218.0,4335.0,3529.0,3196.0
21656,22830.0,31900.0,49220.0,4403.0,3531.0,3196.0
21688,22825.0,31885.0,49214.0,4416.0,3530.0,3194.0
21688,22830.0,31862.0,49244.0,4361.0,3531.0,3196.0
21676,22831.0,31852.0,49230.0,4358.0,3530.0,3197.0
21674,22847.0,31842.0,49227.0,4348.0,3531.0,3197.0
21705,22841.0,31824.0,49238.0,4359.0,3531.0,3196.0
21705,22844.0,31789.0,49213.0,4353.0,3531.0,3194.0
21702,22860.0,31776.0,49233.0,4377.0,3530.0,3197.0
21698,22861.0,31747.0,49225.0,4348.0,3531.0,3194.0
21635,22865.0,31742.0,49214.0,4324.0,3533.0,3194.0
21635,22867.0,31720.0,49233.0,4397.0,3531.0,3196.0
21662,22874.0,31711.0,49240.0,4349.0,3530.0,3196.0
21675,22883.0,31700.0,49240.0,4347.0,3531.0,3194.0
21672,22886.0,31676.0,49232.0,4366.0,3531.0,3194.0
21672,22907.0,31642.0,49230.0,4328.0,3531.0,3196.0
21667,22906.0,31621.0,49234.0,4340.0,3531.0,3193.0
21661,22913.0,31621.0,49241.0,4356.0,3533.0,3196.0
21670,22923.0,31593.0,49210.0,4296.0,3531.0,3196.0
21670,22918.0,31589.0,49225.0,4384.0,3530.0,3196.0
21718,22927.0,31579.0,49233.0,4375.0,3530.0,3197.0
21758,22933.0,31549.0,49211.0,4328.0,3534.0,3194.0
21762,22932.0,31534.0,49246.0,4406.0,3531.0,3196.0
21762,22933.0,31517.0,49222.0,4349.0,3531.0,3196.0
21771,22951.0,31503.0,49234.0,4335.0,3533.0,3197.0
21769,22959.0,31480.0,49237.0,4351.0,3531.0,3196.0
21766,22960.0,31458.0,49249.0,4383.0,3531.0,3196.0
21766,22961.0,31449.0,49239.0,4338.0,3531.0,3194.0
21755,22970.0,31419.0,49220.0,4342.0,3533.0,3197.0
21760,22968.0,31414.0,49239.0,4373.0,3530.0,3194.0
21768,22966.0,31451.0,49233.0,4330.0,3531.0,3196.0
21768,22963.0,31470.0,49224.0,4340.0,3533.0,3196.0
21739,22945.0,31527.0,49235.0,4411.0,3533.0,3196.0
21762,22919.0,31605.0,49241.0,4350.0,3533.0,3197.0
21760,22896.0,31656.0,49247.0,4339.0,3531.0,3194.0
21760,22883.0,31853.0,49248.0,4347.0,3533.0,3196.0
21748,22823.0,31916.0,49246.0,4364.0,3533.0,3194.0
21711,22802.0,31997.0,49230.0,4341.0,3533.0,3196.0
21723,22768.0,32085.0,49249.0,4383.0,3531.0,3196.0
21723,22755.0,32111.0,49227.0,4334.0,3531.0,3196.0
21706,22730.0,32167.0,49243.0,4395.0,3533.0,3193.0
21710,22715.0,32206.0,49230.0,4379.0,3534.0,3196.0
21736,22709.0,32241.0,49248.0,4342.0,3533.0,3196.0
21736,22703.0,32243.0,49269.0,4365.0,3533.0,3194.0
21737,22702.0,32243.0,49243.0,4335.0,3533.0,3194.0
21710,22703.0,32234.0,49226.0,4314.0,3534.0,3197.0
21701,22696.0,32220.0,49242.0,4355.0,3533.0,3196.0
21701,22703.0,32204.0,49248.0,4335.0,3530.0,3194.0
21715,22702.0,32181.0,49223.0,4318.0,3531.0,3191.0
21721,22708.0,32153.0,49182.0,4353.0,3531.0,3194.0
21743,22727.0,32138.0,49191.0,4389.0,3530.0,3197.0
21743,22730.0,32089.0,49190.0,4312.0,3531.0,3196.0
21728,22744.0,32047.0,49187.0,4342.0,3531.0,3196.0
21733,22755.0,32014.0,49184.0,4372.0,3536.0,3197.0
21711,22766.0,32000.0,49204.0,4346.0,3533.0,3196.0
21711,22773.0,31991.0,49196.0,4345.0,3531.0,3194.0
21725,22785.0,31974.0,49219.0,4390.0,3531.0,3197.0
21723,22773.0,31958.0,49190.0,4356.0,3533.0,3197.0
21715,22777.0,31954.0,49191.0,4396.0,3531.0,3197.0
21715,22771.0,31941.0,49185.0,4344.0,3531.0,3196.0
21733,22791.0,31959.0,49164.0,4307.0,3533.0,3196.0
21717,22778.0,31951.0,49188.0,4368.0,3531.0,3196.0
21596,22790.0,31956.0,49169.0,4337.0,3533.0,3194.0
21596,22786.0,31957.0,49191.0,4326.0,3533.0,3194.0
21710,22777.0,31949.0,49193.0,4332.0,3533.0,3196.0
21697,22774.0,31952.0,49200.0,4374.0,3531.0,3194.0
21702,22786.0,31954.0,49187.0,4320.0,3533.0,3197.0
21702,22778.0,31951.0,49175.0,4349.0,3533.0,3197.0
21711,22779.0,31929.0,49194.0,4401.0,3531.0,3193.0
21713,22778.0,31935.0,49167.0,4335.0,3531.0,3197.0
21712,22779.0,31920.0,49186.0,4369.0,3533.0,3194.0
21712,22795.0,31898.0,49187.0,4361.0,3531.0,3194.0
21707,22799.0,31875.0,49206.0,4356.0,3533.0,3194.0
21708,22806.0,31856.0,49197.0,4328.0,3530.0,3194.0
21708,22813.0,31866.0,49196.0,4373.0,3531.0,3196.0
21708,22805.0,31843.0,49190.0,4309.0,3531.0,3194.0
21722,22819.0,31822.0,49200.0,4361.0,3534.0,3196.0
21720,22820.0,31809.0,49201.0,4335.0,3534.0,3194.0
21716,22828.0,31793.0,49185.0,4359.0,3531.0,3194.0
21716,22835.0,31740.0,49189.0,4400.0,3531.0,3197.0
21612,22842.0,31734.0,49190.0,4344.0,3530.0,3194.0
21663,22847.0,31717.0,49182.0,4344.0,3534.0,3196.0
21668,22856.0,31696.0,49206.0,4356.0,3534.0,3196.0
21668,22861.0,31667.0,49254.0,4344.0,3531.0,3196.0
21693,22859.0,31666.0,49209.0,4310.0,3531.0,3194.0
21675,22875.0,31632.0,49208.0,4349.0,3533.0,3197.0
21690,22876.0,31647.0,49213.0,4345.0,3530.0,3194.0
21690,22888.0,31612.0,49190.0,4325.0,3533.0,3194.0
21708,22891.0,31593.0,49195.0,4352.0,3530.0,3197.0
21723,22897.0,31587.0,49208.0,4358.0,3534.0,3197.0
21714,22902.0,31572.0,49201.0,4337.0,3531.0,3197.0
21714,22898.0,31561.0,49216.0,4395.0,3531.0,3194.0
21784,22909.0,31558.0,49206.0,4400.0,3530.0,3194.0
21784,22900.0,31540.0,49209.0,4330.0,3531.0,3194.0
21784,22906.0,31515.0,49217.0,4342.0,3531.0,3196.0
21784,22917.0,31503.0,49228.0,4338.0,3531.0,3197.0
21793,22924.0,31485.0,49229.0,4367.0,3531.0,3197.0
21722,22925.0,31476.0,49212.0,4333.0,3533.0,3196.0
21757,22944.0,31464.0,49226.0,4390.0,3530.0,3197.0
21757,22936.0,31471.0,49186.0,4326.0,3533.0,3196.0
21756,22924.0,31493.0,49223.0,4397.0,3533.0,3197.0
21740,22913.0,31532.0,49220.0,4398.0,3534.0,3197.0
21759,22896.0,31606.0,49232.0,4312.0,3531.0,3196.0
21759,22874.0,31684.0,49250.0,4369.0,3534.0,3194.0
21756,22859.0,31754.0,49229.0,4340.0,3533.0,3194.0
21747,22827.0,31832.0,49235.0,4317.0,3531.0,3194.0
21735,22799.0,31925.0,49229.0,4345.0,3533.0,3194.0
21735,22774.0,32054.0,49240.0,4328.0,3534.0,3196.0
21696,22725.0,32109.0,49226.0,4333.0,3533.0,3196.0
21690,22709.0,32142.0,49219.0,4341.0,3533.0,3194.0
21689,22696.0,32181.0,49244.0,4378.0,3531.0,3197.0
21689,22692.0,32190.0,49222.0,4302.0,3533.0,3193.0
21686,22687.0,32216.0,49250.0,4367.0,3536.0,3194.0
21732,22689.0,32203.0,49235.0,4342.0,3533.0,3196.0
21699,22680.0,32204.0,49245.0,4324.0,3533.0,3196.0
21699,22683.0,32191.0,49240.0,4338.0,3533.0,3194.0
21685,22686.0,32163.0,49254.0,4380.0,3533.0,3196.0
21688,22692.0,32157.0,49236.0,4335.0,3534.0,3199.0
21685,22706.0,32130.0,49235.0,4361.0,3533.0,3194.0
21685,22708.0,32094.0,49246.0,4372.0,3531.0,3194.0
21731,22706.0,32071.0,49220.0,4325.0,3534.0,3196.0
21727,22722.0,32040.0,49246.0,4389.0,3533.0,3196.0
21721,22729.0,32010.0,49227.0,4331.0,3533.0,3197.0
21721,22744.0,31954.0,49248.0,4330.0,3531.0,3194.0
21716,22763.0,31942.0,49250.0,4340.0,3534.0,3196.0
21707,22763.0,31924.0,49255.0,4337.0,3533.0,3197.0
21655,22776.0,31917.0,49249.0,4337.0,3533.0,3197.0
21655,22771.0,31911.0,49254.0,4385.0,3531.0,3196.0
21690,22765.0,31895.0,49265.0,4372.0,3533.0,3193.0
21688,22761.0,31897.0,49246.0,4301.0,3533.0,3194.0
21690,22765.0,31909.0,49257.0,4320.0,3531.0,3196.0
21690,22770.0,31913.0,49271.0,4397.0,3533.0,3197.0
21675,22760.0,31907.0,49272.0,4311.0,3533.0,3194.0
21666,22757.0,31915.0,49280.0,4315.0,3533.0,3197.0
21666,22764.0,31922.0,49291.0,4382.0,3534.0,3196.0
21666,22772.0,31915.0,49279.0,4319.0,3534.0,3196.0
21665,22767.0,31902.0,49271.0,4326.0,3533.0,3194.0
21700,22760.0,31888.0,49300.0,4336.0,3531.0,3196.0
21711,22768.0,31900.0,49275.0,4312.0,3534.0,3194.0
21711,22773.0,31901.0,49289.0,4335.0,3531.0,3196.0
21709,22773.0,31873.0,49305.0,4395.0,3534.0,3196.0
21687,22776.0,31854.0,49310.0,4338.0,3531.0,3196.0
21686,22774.0,31854.0,49333.0,4372.0,3533.0,3199.0
21686,22787.0,31820.0,49315.0,4336.0,3531.0,3194.0
21628,22798.0,31806.0,49334.0,4324.0,3536.0,3194.0
21654,22801.0,31811.0,49327.0,4375.0,3533.0,3194.0
21655,22799.0,31779.0,49323.0,4308.0,3536.0,3194.0
21655,22808.0,31751.0,49311.0,4345.0,3533.0,3196.0
21661,22813.0,31728.0,49298.0,4342.0,3534.0,3194.0
21602,22821.0,31727.0,49313.0,4352.0,3533.0,3197.0
21661,22825.0,31706.0,49298.0,4273.0,3533.0,3194.0
21661,22831.0,31678.0,49327.0,4355.0,3534.0,3197.0
21658,22844.0,31642.0,49296.0,4375.0,3533.0,3196.0
21662,22852.0,31633.0,49295.0,4288.0,3533.0,3196.0
21700,22849.0,31637.0,49316.0,4317.0,3531.0,3196.0
21700,22863.0,31611.0,49277.0,4362.0,3533.0,3196.0
21729,22856.0,31591.0,49263.0,4317.0,3533.0,3194.0
21753,22871.0,31575.0,49248.0,4333.0,3531.0,3196.0
21755,22868.0,31568.0,49256.0,4328.0,3531.0,3196.0
21755,22877.0,31534.0,49237.0,4307.0,3533.0,3196.0
21749,22880.0,31520.0,49244.0,4321.0,3534.0,3196.0
21736,22891.0,31512.0,49259.0,4367.0,3533.0,3197.0
21741,22890.0,31484.0,49266.0,4301.0,3533.0,3193.0
21741,22903.0,31472.0,49304.0,4378.0,3533.0,3196.0
21762,22903.0,31454.0,49296.0,4364.0,3533.0,3194.0
21760,22903.0,31444.0,49279.0,4306.0,3531.0,3194.0
21758,22907.0,31438.0,49291.0,4361.0,3533.0,3197.0
21758,22904.0,31468.0,49299.0,4328.0,3534.0,3194.0
21733,22898.0,31510.0,49275.0,4321.0,3534.0,3193.0
21727,22873.0,31569.0,49283.0,4342.0,3533.0,3194.0
21719,22862.0,31637.0,49272.0,4331.0,3533.0,3194.0
21719,22836.0,31804.0,49286.0,4313.0,3534.0,3196.0
21716,22784.0,31895.0,49310.0,4351.0,3536.0,3197.0
21707,22748.0,31963.0,49316.0,4350.0,3534.0,3196.0
21715,22724.0,32039.0,49306.0,4313.0,3534.0,3197.0
21715,22710.0,32089.0,49320.0,4319.0,3534.0,3196.0
21726,22683.0,32151.0,49342.0,4365.0,3533.0,3196.0
21715,22671.0,32183.0,49322.0,4323.0,3533.0,3196.0
21710,22656.0,32207.0,49301.0,4310.0,3534.0,3196.0
21710,22658.0,32244.0,49332.0,4376.0,3534.0,3194.0
21653,22643.0,32233.0,49331.0,4333.0,3534.0,3194.0
21668,22644.0,32238.0,49299.0,4337.0,3531.0,3196.0
21678,22647.0,32225.0,49283.0,4329.0,3533.0,3196.0
21678,22640.0,32201.0,49303.0,4324.0,3536.0,3194.0
21666,22663.0,32198.0,49276.0,4322.0,3536.0,3197.0
21693,22662.0,32173.0,49311.0,4356.0,3534.0,3196.0
21690,22658.0,32147.0,49287.0,4334.0,3530.0,3196.0
21690,22682.0,32100.0,49291.0,4371.0,3534.0,3194.0
21672,22695.0,32069.0,49308.0,4340.0,3534.0,3194.0
21712,22707.0,32022.0,49284.0,4279.0,3536.0,3194.0
21716,22721.0,32008.0,49295.0,4370.0,3533.0,3196.0
21716,22719.0,31993.0,49280.0,4346.0,3533.0,3197.0
21708,22728.0,31977.0,49296.0,4285.0,3534.0,3197.0
21709,22735.0,31957.0,49340.0,4334.0,3534.0,3194.0
21705,22735.0,31950.0,49342.0,4328.0,3533.0,3196.0
21705,22734.0,31940.0,49348.0,4347.0,3533.0,3196.0
21703,22735.0,31937.0,49336.0,4377.0,3533.0,3193.0
21639,22728.0,31929.0,49348.0,4351.0,3533.0,3194.0
21663,22730.0,31937.0,49329.0,4334.0,3533.0,3194.0
21663,22728.0,31954.0,49327.0,4324.0,3531.0,3194.0
21678,22731.0,31936.0,49343.0,4387.0,3534.0,3194.0
21668,22735.0,31947.0,49348.0,4296.0,3536.0,3196.0
21693,22719.0,31933.0,49372.0,4312.0,3533.0,3196.0
21693,22720.0,31923.0,49328.0,4360.0,3533.0,3194.0
21674,22729.0,31916.0,49357.0,4314.0,3533.0,3196.0
21654,22730.0,31943.0,49351.0,4339.0,3534.0,3196.0
21655,22737.0,31912.0,49371.0,4344.0,3534.0,3194.0
21655,22740.0,31908.0,49353.0,4303.0,3536.0,3197.0
21676,22744.0,31870.0,49316.0,4328.0,3538.0,3196.0
21676,22750.0,31870.0,49308.0,4388.0,3536.0,3196.0
21680,22759.0,31849.0,49297.0,4314.0,3534.0,3196.0
21680,22769.0,31824.0,49310.0,4367.0,3534.0,3197.0
21679,22766.0,31817.0,49308.0,4336.0,3536.0,3194.0
21683,22780.0,31802.0,49307.0,4286.0,3534.0,3194.0
21688,22778.0,31782.0,49315.0,4375.0,3534.0,3194.0
21688,22785.0,31735.0,49315.0,4328.0,3536.0,3196.0
21641,22798.0,31723.0,49307.0,4346.0,3536.0,3196.0
21638,22806.0,31710.0,49299.0,4332.0,3533.0,3196.0
21635,22805.0,31710.0,49327.0,4335.0,3534.0,3197.0
21635,22824.0,31684.0,49304.0,4292.0,3533.0,3196.0
21657,22823.0,31659.0,49298.0,4330.0,3534.0,3196.0
21653,22822.0,31645.0,49301.0,4349.0,3534.0,3197.0
21643,22829.0,31639.0,49312.0,4310.0,3537.0,3196.0
21643,22837.0,31603.0,49338.0,4309.0,3533.0,3196.0
21657,22839.0,31589.0,49388.0,4356.0,3536.0,3196.0
21710,22859.0,31573.0,49392.0,4327.0,3534.0,3194.0
21729,22859.0,31554.0,49418.0,4338.0,3536.0,3196.0
21729,22856.0,31546.0,49436.0,4352.0,3534.0,3197.0
21752,22861.0,31525.0,49403.0,4286.0,3534.0,3194.0
21762,22867.0,31507.0,49398.0,4304.0,3534.0,3196.0
21763,22874.0,31498.0,49421.0,4339.0,3534.0,3196.0
21763,22876.0,31465.0,49427.0,4310.0,3537.0,3196.0
21762,22888.0,31455.0,49439.0,4304.0,3534.0,3196.0
21733,22903.0,31439.0,49436.0,4363.0,3537.0,3196.0
21743,22905.0,31421.0,49421.0,4301.0,3533.0,3194.0
21743,22900.0,31407.0,49396.0,4347.0,3534.0,3196.0
21741,22889.0,31443.0,49393.0,4325.0,3533.0,3196.0
21735,22888.0,31461.0,49360.0,4306.0,3534.0,3197.0
21761,22871.0,31531.0,49404.0,4363.0,3536.0,3196.0
21761,22843.0,31593.0,49401.0,4370.0,3533.0,3196.0
21728,22817.0,31692.0,49389.0,4315.0,3533.0,3193.0
21738,22795.0,31753.0,49350.0,4330.0,3536.0,3194.0
21739,22777.0,31849.0,49322.0,4317.0,3536.0,3194.0
21739,22749.0,31998.0,49311.0,4297.0,3536.0,3194.0
21727,22699.0,32068.0,49310.0,4318.0,3534.0,3197.0
21719,22680.0,32107.0,49329.0,4371.0,3534.0,3193.0
21729,22661.0,32147.0,49285.0,4319.0,3537.0,3194.0
21729,22648.0,32169.0,49283.0,4346.0,3534.0,3196.0
21730,22649.0,32178.0,49298.0,4379.0,3531.0,3196.0
21721,22636.0,32209.0,49303.0,4318.0,3536.0,3196.0
21722,22632.0,32198.0,49296.0,4317.0,3536.0,3194.0
21722,22638.0,32181.0,49324.0,4383.0,3533.0,3197.0
21713,22637.0,32190.0,49329.0,4301.0,3534.0,3196.0
21708,22649.0,32165.0,49348.0,4309.0,3536.0,3193.0
21700,22655.0,32137.0,49328.0,4336.0,3537.0,3196.0
21700,22666.0,32119.0,49322.0,4329.0,3533.0,3196.0
21712,22674.0,32094.0,49327.0,4346.0,3533.0,3196.0
21696,22679.0,32069.0,49324.0,4374.0,3536.0,3196.0
21698,22687.0,32025.0,49318.0,4341.0,3534.0,3194.0
21698,22693.0,31975.0,49323.0,4380.0,3534.0,3194.0
21687,22701.0,31962.0,49313.0,4340.0,3534.0,3197.0
21710,22715.0,31935.0,49331.0,4335.0,3536.0,3194.0
21700,22716.0,31936.0,49337.0,4360.0,3534.0,3197.0
21700,22731.0,31918.0,49332.0,4374.0,3536.0,3194.0
21710,22744.0,31920.0,49340.0,4308.0,3534.0,3196.0
21711,22732.0,31924.0,49334.0,4336.0,3536.0,3194.0
21710,22722.0,31918.0,49325.0,4306.0,3536.0,3196.0
21710,22726.0,31922.0,49295.0,4293.0,3536.0,3197.0
21705,22715.0,31930.0,49318.0,4368.0,3534.0,3197.0
21703,22717.0,31935.0,49323.0,4374.0,3537.0,3196.0
21702,22725.0,31928.0,49311.0,4339.0,3536.0,3193.0
21702,22726.0,31918.0,49298.0,4315.0,3536.0,3196.0
21684,22731.0,31929.0,49292.0,4368.0,3536.0,3194.0
21671,22716.0,31918.0,49285.0,4298.0,3534.0,3194.0
21676,22728.0,31921.0,49290.0,4326.0,3536.0,3194.0
21676,22737.0,31894.0,49303.0,4366.0,3536.0,3194.0
21653,22732.0,31898.0,49265.0,4310.0,3533.0,3194.0
21672,22731.0,31884.0,49273.0,4339.0,3536.0,3194.0
21700,22746.0,31879.0,49281.0,4335.0,3537.0,3196.0
21700,22750.0,31846.0,49272.0,4307.0,3534.0,3194.0
21691,22754.0,31828.0,49276.0,4319.0,3534.0,3194.0
21696,22759.0,31822.0,49262.0,4376.0,3536.0,3194.0
21689,22765.0,31790.0,49273.0,4315.0,3534.0,3197.0
21689,22782.0,31785.0,49271.0,4355.0,3536.0,3194.0
21685,22775.0,31767.0,49265.0,4365.0,3536.0,3196.0
21677,22786.0,31733.0,49247.0,4313.0,3537.0,3193.0
21664,22784.0,31731.0,49247.0,4353.0,3538.0,3196.0
21664,22786.0,31709.0,49242.0,4306.0,3536.0,3197.0
21676,22808.0,31700.0,49251.0,4350.0,3537.0,3194.0
21660,22811.0,31683.0,49246.0,4325.0,3537.0,3196.0
21576,22805.0,31659.0,49231.0,4342.0,3536.0,3196.0
21576,22815.0,31637.0,49227.0,4265.0,3538.0,3194.0
21692,22821.0,31617.0,49264.0,4368.0,3537.0,3194.0
21700,22821.0,31609.0,49246.0,4349.0,3538.0,3193.0
21699,22826.0,31590.0,49248.0,4331.0,3534.0,3196.0
21699,22834.0,31577.0,49226.0,4316.0,3538.0,3193.0
21702,22845.0,31559.0,49256.0,4361.0,3536.0,3196.0
21731,22850.0,31544.0,49220.0,4322.0,3536.0,3197.0
21738,22853.0,31525.0,49227.0,4328.0,3534.0,3194.0
21738,22852.0,31503.0,49243.0,4375.0,3536.0,3196.0
21738,22869.0,31490.0,49247.0,4309.0,3536.0,3197.0
21740,22867.0,31464.0,49228.0,4312.0,3536.0,3194.0
21733,22871.0,31467.0,49232.0,4350.0,3537.0,3194.0
21733,22877.0,31467.0,49252.0,4330.0,3536.0,3196.0
21727,22875.0,31497.0,49243.0,4321.0,3538.0,3196.0
21708,22861.0,31538.0,49257.0,4344.0,3534.0,3196.0
21636,22836.0,31592.0,49240.0,4325.0,3537.0,3194.0
21636,22816.0,31736.0,49232.0,4373.0,3536.0,3194.0
21668,22777.0,31806.0,49241.0,4371.0,3537.0,3196.0
21665,22740.0,31898.0,49233.0,4332.0,3537.0,3196.0
21658,22726.0,31955.0,49242.0,4372.0,3538.0,3194.0
21658,22699.0,32023.0,49223.0,4344.0,3536.0,3194.0
21689,22680.0,32072.0,49237.0,4303.0,3536.0,3196.0
21670,22656.0,32130.0,49233.0,4329.0,3537.0,3196.0
21698,22642.0,32171.0,49239.0,4334.0,3537.0,3191.0
21698,22637.0,32193.0,49216.0,4290.0,3536.0,3196.0
21680,22629.0,32211.0,49235.0,4379.0,3536.0,3194.0
21680,22631.0,32206.0,49236.0,4334.0,3536.0,3194.0
21683,22629.0,32189.0,49221.0,4315.0,3536.0,3196.0
21683,22628.0,32175.0,49220.0,4320.0,3538.0,3193.0
21690,22624.0,32161.0,49224.0,4371.0,3537.0,3196.0
21685,22634.0,32145.0,49222.0,4304.0,3540.0,3196.0
21655,22628.0,32116.0,49237.0,4326.0,3537.0,3196.0
21655,22647.0,32064.0,49240.0,4352.0,3537.0,3196.0
21659,22677.0,32043.0,49224.0,4302.0,3536.0,3196.0
21650,22679.0,32006.0,49230.0,4336.0,3538.0,3196.0
21658,22693.0,31977.0,49241.0,4328.0,3536.0,3196.0
21658,22699.0,31962.0,49205.0,4297.0,3536.0,3194.0
21688,22709.0,31948.0,49217.0,4315.0,3537.0,3196.0
21687,22712.0,31920.0,49223.0,4364.0,3537.0,3196.0
21684,22711.0,31918.0,49228.0,4329.0,3538.0,3196.0
21684,22718.0,31907.0,49252.0,4364.0,3537.0,3196.0
21653,22721.0,31910.0,49243.0,4372.0,3538.0,3194.0
21650,22716.0,31901.0,49236.0,4292.0,3538.0,3196.0
21642,22727.0,31903.0,49244.0,4374.0,3534.0,3197.0
21642,22719.0,31908.0,49229.0,4302.0,3537.0,3194.0
21665,22720.0,31914.0,49216.0,4291.0,3538.0,3194.0
21665,22715.0,31914.0,49216.0,4335.0,3537.0,3196.0
21673,22717.0,31929.0,49210.0,4335.0,3537.0,3196.0
21673,22713.0,31905.0,49208.0,4298.0,3538.0,3196.0
21651,22719.0,31907.0,49227.0,4362.0,3537.0,3193.0
21648,22712.0,31901.0,49221.0,4349.0,3536.0,3194.0
21627,22724.0,31902.0,49214.0,4244.0,3538.0,3194.0
21627,22716.0,31901.0,49211.0,4311.0,3537.0,3197.0
21617,22722.0,31858.0,49233.0,4361.0,3538.0,3197.0
21643,22732.0,31850.0,49193.0,4285.0,3536.0,3196.0
21655,22741.0,31847.0,49206.0,4332.0,3538.0,3194.0
21655,22741.0,31830.0,49217.0,4376.0,3537.0,3194.0
21652,22752.0,31820.0,49197.0,4295.0,3538.0,3193.0
21639,22755.0,31781.0,49202.0,4307.0,3538.0,3197.0
21648,22761.0,31779.0,49202.0,4327.0,3541.0,3197.0
21648,22763.0,31748.0,49224.0,4293.0,3537.0,3194.0
21638,22768.0,31729.0,49227.0,4365.0,3537.0,3197.0
21646,22787.0,31700.0,49225.0,4327.0,3537.0,3197.0
21648,22786.0,31694.0,49203.0,4287.0,3538.0,3194.0
21648,22785.0,31664.0,49212.0,4387.0,3540.0,3196.0
21656,22796.0,31661.0,49218.0,4341.0,3538.0,3196.0
21672,22795.0,31642.0,49205.0,4307.0,3536.0,3197.0
21637,22813.0,31620.0,49225.0,4381.0,3538.0,3197.0
21637,22805.0,31586.0,49218.0,4371.0,3538.0,3196.0
21668,22814.0,31579.0,49210.0,4298.0,3540.0,3194.0
21673,22829.0,31570.0,49236.0,4334.0,3537.0,3194.0
21678,22837.0,31534.0,49228.0,4344.0,3537.0,3194.0
21678,22836.0,31535.0,49210.0,4320.0,3538.0,3196.0
21735,22849.0,31525.0,49233.0,4375.0,3537.0,3194.0
21738,22844.0,31497.0,49242.0,4379.0,3537.0,3196.0
21728,22848.0,31495.0,49193.0,4256.0,3537.0,3196.0
21728,22855.0,31455.0,49205.0,4317.0,3538.0,3196.0
21709,22865.0,31436.0,49219.0,4379.0,3538.0,3194.0
21687,22869.0,31448.0,49204.0,4307.0,3537.0,3194.0
21694,22851.0,31477.0,49215.0,4318.0,3538.0,3196.0
21694,22849.0,31576.0,49225.0,4378.0,3538.0,3196.0
21722,22816.0,31636.0,49224.0,4302.0,3540.0,3194.0
21720,22786.0,31715.0,49226.0,4335.0,3538.0,3196.0
21714,22766.0,31800.0,49235.0,4319.0,3538.0,3194.0
21714,22741.0,31888.0,49237.0,4355.0,3538.0,3196.0
21640,22711.0,31963.0,49200.0,4319.0,3538.0,3196.0
21676,22684.0,32027.0,49225.0,4381.0,3538.0,3197.0
21672,22661.0,32076.0,49202.0,4298.0,3538.0,3196.0
21672,22631.0,32172.0,49232.0,4371.0,3537.0,3194.0
21665,22613.0,32203.0,49207.0,4320.0,3540.0,3196.0
21701,22612.0,32220.0,49235.0,4332.0,3540.0,3194.0
21698,22610.0,32230.0,49245.0,4356.0,3538.0,3197.0
21698,22599.0,32235.0,49228.0,4325.0,3538.0,3196.0
21697,22607.0,32232.0,49239.0,4325.0,3538.0,3194.0
21698,22604.0,32222.0,49213.0,4327.0,3543.0,3196.0
21705,22594.0,32205.0,49231.0,4323.0,3538.0,3196.0
21705,22606.0,32168.0,49231.0,4325.0,3537.0,3196.0
21697,22614.0,32140.0,49222.0,4331.0,3537.0,3196.0
21701,22627.0,32114.0,49221.0,4316.0,3537.0,3196.0
21704,22636.0,32091.0,49232.0,4309.0,3538.0,3196.0
21704,22637.0,32066.0,49227.0,4314.0,3536.0,3194.0
21711,22656.0,32035.0,49236.0,4375.0,3538.0,3196.0
21645,22655.0,32011.0,49230.0,4311.0,3540.0,3196.0
21676,22676.0,31979.0,49234.0,4337.0,3540.0,3194.0
21676,22674.0,31945.0,49236.0,4337.0,3538.0,3197.0
21664,22679.0,31941.0,49218.0,4316.0,3540.0,3196.0
21649,22677.0,31946.0,49225.0,4325.0,3540.0,3196.0
21686,22691.0,31937.0,49225.0,4328.0,3538.0,3191.0
21686,22682.0,31935.0,49230.0,4312.0,3538.0,3196.0
21684,22698.0,31929.0,49242.0,4372.0,3538.0,3193.0
